shipment_id,origin,destination,distance_km,route_type,departure_hour,day_of_week,is_weekend,carrier_id,carrier_reliability_score,weather_severity,traffic_congestion,has_news_disruption,delay_probability,delayed
SHP-005036,Mumbai,Ahmedabad,576.8,highway,14,6,1,CARRIER_011,0.5935,4.67,6.64,0,0.5683,0
SHP-005037,Pune,Delhi,1565.0,highway,0,0,0,CARRIER_010,0.6486,2.96,5.09,0,0.1739,0
SHP-005038,Lucknow,Patna,543.0,highway,22,3,0,CARRIER_014,0.5824,5.19,5.93,0,0.1918,0
SHP-005039,Chennai,Kolkata,1667.6,highway,14,4,0,CARRIER_002,0.5308,3.72,8.87,0,0.4868,0
SHP-005040,Mumbai,Ahmedabad,533.8,highway,19,6,1,CARRIER_001,0.5956,9.74,9.06,0,0.8228,1
SHP-005041,Chennai,Hyderabad,568.9,mixed,22,6,1,CARRIER_012,0.6893,1.97,3.79,0,0.1035,0
SHP-005042,Hyderabad,Pune,559.9,highway,12,5,1,CARRIER_008,0.7009,5.3,6.89,0,0.3677,1
SHP-005043,Chennai,Hyderabad,645.6,mixed,4,6,1,CARRIER_004,0.5569,3.32,4.92,1,0.4779,1
SHP-005044,Ahmedabad,Indore,412.7,highway,10,6,1,CARRIER_016,0.8394,1.65,5.56,0,0.1169,0
SHP-005045,Bangalore,Delhi,2077.8,highway,16,3,0,CARRIER_015,0.8828,6.81,8.13,0,0.3087,0
SHP-005046,Chennai,Hyderabad,626.4,local,0,6,1,CARRIER_003,0.6198,1.37,2.8,0,0.1271,0
SHP-005047,Delhi,Chennai,2239.4,mixed,22,5,1,CARRIER_004,0.5353,2.75,0.92,0,0.3703,1
SHP-005048,Indore,Bhopal,192.2,highway,8,2,0,CARRIER_016,0.8025,4.87,6.82,0,0.245,0
SHP-005049,Delhi,Jaipur,305.9,highway,15,6,1,CARRIER_010,0.6309,4.24,3.05,1,0.3232,0
SHP-005050,Pune,Delhi,1509.6,local,23,0,0,CARRIER_007,0.6851,9.11,2.98,0,0.2973,0
SHP-005051,Pune,Bangalore,756.2,highway,20,0,0,CARRIER_011,0.6463,6.51,1.25,0,0.266,1
SHP-005052,Hyderabad,Pune,506.6,local,17,1,0,CARRIER_008,0.766,0.69,9.52,0,0.2973,0
SHP-005053,Chennai,Kolkata,1723.2,mixed,7,3,0,CARRIER_002,0.5526,1.43,8.34,0,0.2143,0
SHP-005054,Pune,Delhi,1424.7,highway,12,0,0,CARRIER_013,0.8227,5.86,7.31,0,0.2273,0
SHP-005055,Mumbai,Delhi,1495.1,mixed,12,1,0,CARRIER_014,0.5222,2.25,5.43,0,0.2834,0
SHP-005056,Pune,Delhi,1355.2,highway,20,1,0,CARRIER_002,0.648,1.96,0.29,0,0.0319,0
SHP-005057,Pune,Delhi,1309.0,mixed,0,1,0,CARRIER_005,0.9282,9.88,9.71,0,0.4337,0
SHP-005058,Bangalore,Delhi,2101.9,mixed,0,0,0,CARRIER_013,0.8106,7.09,1.96,0,0.3486,0
SHP-005059,Delhi,Jaipur,293.2,local,2,1,0,CARRIER_016,0.8375,3.02,7.15,0,0.2,0
SHP-005060,Indore,Bhopal,213.4,mixed,22,1,0,CARRIER_019,0.7764,0.28,5.47,0,0.1118,0
SHP-005061,Lucknow,Patna,570.7,mixed,12,5,1,CARRIER_013,0.9183,7.95,2.81,0,0.0692,0
SHP-005062,Indore,Bhopal,194.4,highway,16,4,0,CARRIER_002,0.5501,5.77,4.57,0,0.0876,0
SHP-005063,Indore,Bhopal,207.2,highway,2,2,0,CARRIER_008,0.8235,3.11,5.76,1,0.3227,1
SHP-005064,Indore,Bhopal,178.2,highway,0,0,0,CARRIER_006,0.8909,5.27,7.02,0,0.1895,0
SHP-005065,Lucknow,Patna,537.7,highway,15,3,0,CARRIER_020,0.6437,8.97,7.45,0,0.3104,0
SHP-005066,Guwahati,Patna,1074.0,local,16,2,0,CARRIER_001,0.6715,0.63,0.35,0,0.1135,0
SHP-005067,Lucknow,Patna,519.0,highway,10,4,0,CARRIER_008,0.8339,7.32,8.71,0,0.3567,1
SHP-005068,Mumbai,Delhi,1528.8,local,1,1,0,CARRIER_011,0.6098,8.63,7.2,0,0.4536,1
SHP-005069,Mumbai,Delhi,1321.8,highway,11,6,1,CARRIER_006,0.8899,5.21,7.82,0,0.2297,0
SHP-005070,Chennai,Kolkata,1529.1,highway,15,0,0,CARRIER_015,0.9678,9.61,3.47,0,0.1361,0
SHP-005071,Pune,Delhi,1457.2,highway,5,5,1,CARRIER_003,0.4894,2.32,6.94,0,0.5327,0
SHP-005072,Ahmedabad,Indore,432.6,mixed,7,4,0,CARRIER_019,0.8437,7.21,6.12,0,0.2883,0
SHP-005073,Hyderabad,Pune,538.9,highway,17,4,0,CARRIER_009,0.7377,4.25,3.38,0,0.3522,0
SHP-005074,Delhi,Chennai,2310.9,highway,5,6,1,CARRIER_008,0.7436,3.79,1.68,0,0.1175,1
SHP-005075,Bangalore,Chennai,326.8,highway,2,3,0,CARRIER_019,0.7981,6.36,5.83,0,0.1937,0
SHP-005076,Chennai,Hyderabad,660.9,mixed,15,5,1,CARRIER_003,0.6036,6.09,7.7,0,0.2105,1
SHP-005077,Kolkata,Guwahati,1112.5,highway,0,3,0,CARRIER_010,0.5927,3.67,3.45,0,0.3685,1
SHP-005078,Mumbai,Delhi,1309.0,local,10,4,0,CARRIER_001,0.6084,3.75,8.68,0,0.765,1
SHP-005079,Bangalore,Delhi,2243.8,highway,13,3,0,CARRIER_011,0.6257,4.8,8.69,0,0.5891,1
SHP-005080,Lucknow,Patna,552.7,highway,1,6,1,CARRIER_007,0.6353,9.93,7.62,1,0.5114,1
SHP-005081,Kolkata,Guwahati,1103.4,mixed,15,2,0,CARRIER_015,0.9541,7.99,1.28,0,0.0823,0
SHP-005082,Lucknow,Patna,500.9,local,19,5,1,CARRIER_011,0.6184,3.66,5.13,0,0.354,0
SHP-005083,Mumbai,Delhi,1297.0,local,23,1,0,CARRIER_013,0.8705,3.63,9.82,0,0.3371,0
SHP-005084,Pune,Bangalore,916.8,highway,6,0,0,CARRIER_019,0.6901,8.97,2.6,0,0.3139,1
SHP-005085,Lucknow,Patna,546.5,mixed,7,4,0,CARRIER_020,0.64,7.79,0.36,1,0.4612,0
SHP-005086,Kolkata,Guwahati,1168.0,local,14,1,0,CARRIER_005,0.9637,6.54,5.18,0,0.267,0
SHP-005087,Bangalore,Delhi,2234.7,mixed,14,0,0,CARRIER_011,0.5821,7.14,2.66,0,0.2917,0
SHP-005088,Mumbai,Ahmedabad,564.9,highway,14,4,0,CARRIER_016,0.7051,0.57,7.4,0,0.0714,0
SHP-005089,Bangalore,Chennai,326.4,highway,7,4,0,CARRIER_003,0.6005,0.93,9.42,0,0.2936,0
SHP-005090,Lucknow,Patna,529.7,highway,1,4,0,CARRIER_010,0.5378,3.16,4.31,0,0.0345,0
SHP-005091,Hyderabad,Kolkata,1550.1,mixed,0,3,0,CARRIER_012,0.6972,4.73,7.98,0,0.3019,0
SHP-005092,Chennai,Hyderabad,580.0,mixed,23,5,1,CARRIER_018,0.6476,7.11,7.15,0,0.4006,0
SHP-005093,Mumbai,Delhi,1302.0,highway,9,0,0,CARRIER_002,0.6004,7.82,6.71,1,0.6261,1
SHP-005094,Chennai,Kolkata,1704.5,highway,10,1,0,CARRIER_018,0.6204,8.85,0.32,0,0.3808,1
SHP-005095,Pune,Bangalore,901.9,highway,15,2,0,CARRIER_005,0.9949,2.71,7.25,0,0.2144,0
SHP-005096,Hyderabad,Pune,578.0,highway,4,6,1,CARRIER_018,0.6347,7.48,7.78,0,0.4331,1
SHP-005097,Indore,Bhopal,176.9,mixed,9,5,1,CARRIER_014,0.6064,9.95,0.75,0,0.712,1
SHP-005098,Kolkata,Guwahati,1203.5,highway,10,3,0,CARRIER_009,0.7799,2.08,9.08,0,0.1328,0
SHP-005099,Pune,Delhi,1345.5,highway,2,6,1,CARRIER_003,0.4983,0.7,4.63,0,0.1559,0
SHP-005100,Delhi,Jaipur,265.0,highway,14,6,1,CARRIER_007,0.59,8.97,7.71,1,0.5726,1
SHP-005101,Ahmedabad,Indore,438.0,highway,4,0,0,CARRIER_015,0.905,1.35,6.98,0,0.1773,0
SHP-005102,Lucknow,Patna,558.7,mixed,0,3,0,CARRIER_005,0.9146,7.2,7.99,0,0.2829,1
SHP-005103,Mumbai,Ahmedabad,576.3,highway,14,6,1,CARRIER_014,0.5223,3.87,0.22,1,0.1016,0
SHP-005104,Jaipur,Lucknow,605.0,mixed,7,1,0,CARRIER_005,0.962,3.56,6.43,0,0.144,0
SHP-005105,Bangalore,Chennai,360.6,local,17,1,0,CARRIER_002,0.6279,9.41,3.18,0,0.3304,0
SHP-005106,Indore,Bhopal,186.6,local,12,2,0,CARRIER_013,0.8276,3.51,3.76,1,0.4944,1
SHP-005107,Delhi,Chennai,2104.5,highway,0,6,1,CARRIER_017,0.7365,4.08,1.36,0,0.1489,0
SHP-005108,Chennai,Kolkata,1808.5,local,16,1,0,CARRIER_020,0.6072,0.16,5.71,0,0.2134,0
SHP-005109,Kolkata,Guwahati,1179.3,local,0,4,0,CARRIER_011,0.6108,1.84,7.22,1,0.2127,0
SHP-005110,Delhi,Jaipur,272.1,highway,7,1,0,CARRIER_013,0.9496,3.61,2.44,0,0.1131,0
SHP-005111,Lucknow,Patna,516.6,mixed,16,5,1,CARRIER_014,0.5198,6.66,1.56,0,0.5101,1
SHP-005112,Guwahati,Patna,949.9,highway,9,6,1,CARRIER_009,0.784,0.64,9.51,1,0.3431,1
SHP-005113,Chennai,Kolkata,1602.3,highway,9,0,0,CARRIER_001,0.6469,3.5,2.42,0,0.3344,1
SHP-005114,Mumbai,Delhi,1501.0,highway,5,2,0,CARRIER_005,1.0,3.65,3.28,1,0.2055,1
SHP-005115,Mumbai,Ahmedabad,478.1,local,10,4,0,CARRIER_008,0.7506,7.91,8.81,0,0.4017,0
SHP-005116,Delhi,Jaipur,276.4,highway,7,1,0,CARRIER_014,0.6252,2.75,4.18,0,0.2141,1
SHP-005117,Delhi,Jaipur,304.8,highway,22,4,0,CARRIER_007,0.6319,8.92,3.31,1,0.2287,0
SHP-005118,Jaipur,Lucknow,574.9,highway,16,2,0,CARRIER_005,0.9938,9.44,0.69,0,0.0945,0
SHP-005119,Hyderabad,Kolkata,1485.1,highway,21,0,0,CARRIER_019,0.7545,2.22,7.88,0,0.1203,1
SHP-005120,Mumbai,Delhi,1347.5,highway,8,4,0,CARRIER_002,0.595,3.78,7.36,0,0.5975,1
SHP-005121,Bangalore,Delhi,1966.8,mixed,22,0,0,CARRIER_016,0.8937,7.33,2.73,1,0.5721,0
SHP-005122,Indore,Bhopal,184.3,highway,6,1,0,CARRIER_002,0.5441,2.69,6.09,0,0.234,0
SHP-005123,Indore,Bhopal,179.0,mixed,7,1,0,CARRIER_007,0.6534,8.26,0.58,0,0.3374,0
SHP-005124,Guwahati,Patna,916.1,local,7,0,0,CARRIER_018,0.5475,9.74,2.32,0,0.614,0
SHP-005125,Bangalore,Chennai,326.4,mixed,14,2,0,CARRIER_017,0.7057,6.31,8.11,1,0.2023,1
SHP-005126,Mumbai,Kolkata,1968.8,mixed,14,6,1,CARRIER_008,0.743,1.61,9.48,0,0.2517,0
SHP-005127,Mumbai,Ahmedabad,478.2,highway,1,2,0,CARRIER_001,0.6389,0.02,7.71,0,0.101,1
SHP-005128,Lucknow,Patna,577.7,local,13,1,0,CARRIER_019,0.7251,4.1,7.2,0,0.2623,0
SHP-005129,Guwahati,Patna,915.5,highway,22,5,1,CARRIER_018,0.5318,2.27,6.67,0,0.147,0
SHP-005130,Indore,Bhopal,190.4,highway,9,6,1,CARRIER_010,0.4295,7.74,0.73,0,0.1681,0
SHP-005131,Kolkata,Guwahati,1183.5,highway,16,2,0,CARRIER_001,0.7091,4.7,5.55,0,0.1158,0
SHP-005132,Chennai,Hyderabad,580.4,local,15,0,0,CARRIER_014,0.6444,6.32,6.74,0,0.2304,0
SHP-005133,Jaipur,Lucknow,568.1,mixed,23,5,1,CARRIER_016,0.8248,6.06,7.63,1,0.4227,0
SHP-005134,Mumbai,Delhi,1496.5,highway,15,4,0,CARRIER_017,0.6913,0.36,7.11,0,0.1906,1
SHP-005135,Mumbai,Kolkata,2073.4,mixed,11,6,1,CARRIER_015,0.8488,7.08,3.29,0,0.3189,0
SHP-005136,Delhi,Kolkata,1413.1,highway,0,4,0,CARRIER_018,0.4909,8.26,5.8,0,0.5924,1
SHP-005137,Jaipur,Lucknow,596.8,highway,19,6,1,CARRIER_011,0.6706,4.71,8.08,1,0.6802,0
SHP-005138,Guwahati,Patna,1025.9,highway,8,1,0,CARRIER_004,0.5677,5.82,4.95,0,0.2801,1
SHP-005139,Delhi,Kolkata,1458.7,local,22,1,0,CARRIER_014,0.5705,1.44,4.12,0,0.252,1
SHP-005140,Chennai,Kolkata,1509.4,highway,5,4,0,CARRIER_005,1.0,6.59,0.9,0,0.1301,0
SHP-005141,Chennai,Hyderabad,568.0,highway,10,5,1,CARRIER_013,0.9253,9.4,5.47,0,0.2497,1
SHP-005142,Mumbai,Delhi,1491.1,highway,19,2,0,CARRIER_004,0.4659,7.12,7.08,0,0.5162,0
SHP-005143,Guwahati,Patna,954.7,local,3,3,0,CARRIER_001,0.6904,0.14,3.54,1,0.2824,0
SHP-005144,Ahmedabad,Indore,371.0,mixed,6,2,0,CARRIER_009,0.8444,3.09,7.53,0,0.2272,0
SHP-005145,Indore,Bhopal,195.7,highway,19,0,0,CARRIER_012,0.7132,9.54,9.93,0,0.7945,1
SHP-005146,Delhi,Chennai,2363.5,mixed,7,6,1,CARRIER_004,0.5448,6.68,2.08,0,0.6954,1
SHP-005147,Jaipur,Lucknow,514.0,local,22,6,1,CARRIER_016,0.7849,3.25,6.22,0,0.1533,0
SHP-005148,Bangalore,Delhi,1959.1,highway,12,6,1,CARRIER_014,0.5492,6.0,3.36,0,0.1777,0
SHP-005149,Chennai,Hyderabad,619.5,highway,19,3,0,CARRIER_017,0.7546,1.63,2.43,0,0.218,0
SHP-005150,Lucknow,Patna,548.7,mixed,13,1,0,CARRIER_008,0.7959,9.25,5.59,0,0.2563,0
SHP-005151,Hyderabad,Pune,557.3,highway,1,2,0,CARRIER_014,0.6066,3.9,3.84,0,0.0936,0
SHP-005152,Indore,Bhopal,210.5,highway,19,4,0,CARRIER_020,0.6273,1.92,6.2,0,0.3606,0
SHP-005153,Delhi,Jaipur,254.5,mixed,10,1,0,CARRIER_004,0.5328,0.75,6.63,0,0.105,0
SHP-005154,Guwahati,Patna,958.3,mixed,9,1,0,CARRIER_017,0.677,0.35,4.12,0,0.1247,1
SHP-005155,Bangalore,Delhi,2086.1,mixed,17,6,1,CARRIER_013,0.8942,6.45,0.14,1,0.4018,0
SHP-005156,Hyderabad,Kolkata,1452.0,mixed,6,0,0,CARRIER_015,0.9064,6.81,9.13,0,0.1169,0
SHP-005157,Pune,Delhi,1446.4,highway,10,4,0,CARRIER_013,0.9516,6.59,9.62,0,0.2066,1
SHP-005158,Bangalore,Chennai,370.3,mixed,14,1,0,CARRIER_014,0.5627,3.14,2.75,0,0.0758,0
SHP-005159,Bangalore,Chennai,337.3,highway,14,0,0,CARRIER_016,0.7792,7.93,8.61,1,0.2408,0
SHP-005160,Pune,Delhi,1520.9,mixed,17,4,0,CARRIER_001,0.7112,8.4,9.13,0,0.5611,1
SHP-005161,Chennai,Hyderabad,585.5,highway,1,1,0,CARRIER_001,0.6184,6.03,2.21,0,0.1814,0
SHP-005162,Mumbai,Delhi,1417.0,highway,23,5,1,CARRIER_002,0.5344,6.15,4.85,0,0.5186,1
SHP-005163,Delhi,Jaipur,273.0,highway,14,5,1,CARRIER_019,0.6701,1.92,0.8,0,0.0587,1
SHP-005164,Bangalore,Delhi,2166.9,mixed,14,3,0,CARRIER_009,0.7863,8.58,4.44,0,0.1457,1
SHP-005165,Chennai,Hyderabad,580.6,local,21,1,0,CARRIER_020,0.6228,0.85,3.07,1,0.1945,0
SHP-005166,Delhi,Kolkata,1636.0,mixed,11,6,1,CARRIER_019,0.7514,8.02,1.63,0,0.1726,0
SHP-005167,Mumbai,Kolkata,2216.5,highway,0,2,0,CARRIER_007,0.6662,4.19,5.56,1,0.4522,0
SHP-005168,Hyderabad,Pune,596.6,highway,3,5,1,CARRIER_002,0.5037,0.98,1.29,0,0.1826,0
SHP-005169,Chennai,Hyderabad,679.5,local,22,1,0,CARRIER_017,0.6939,0.61,3.53,1,0.1711,0
SHP-005170,Mumbai,Delhi,1301.1,highway,23,1,0,CARRIER_009,0.7172,9.88,8.63,0,0.4581,1
SHP-005171,Indore,Bhopal,195.1,local,2,4,0,CARRIER_006,0.7889,5.69,6.8,1,0.1606,0
SHP-005172,Pune,Bangalore,809.4,mixed,16,1,0,CARRIER_016,0.7451,4.44,8.06,1,0.3228,0
SHP-005173,Hyderabad,Kolkata,1616.2,local,15,3,0,CARRIER_010,0.695,9.25,2.33,0,0.6458,0
SHP-005174,Kolkata,Guwahati,1031.7,highway,3,4,0,CARRIER_007,0.7294,4.63,5.62,0,0.2517,0
SHP-005175,Mumbai,Ahmedabad,500.3,local,18,0,0,CARRIER_008,0.845,8.47,2.93,0,0.2303,0
SHP-005176,Hyderabad,Pune,580.9,mixed,11,2,0,CARRIER_019,0.6992,8.54,4.53,0,0.1399,0
SHP-005177,Mumbai,Ahmedabad,486.4,local,5,1,0,CARRIER_007,0.6453,7.5,6.09,1,0.5336,1
SHP-005178,Jaipur,Lucknow,596.5,mixed,13,0,0,CARRIER_019,0.7038,0.95,3.81,0,0.1119,0
SHP-005179,Delhi,Kolkata,1430.4,highway,21,6,1,CARRIER_012,0.8548,9.55,5.29,0,0.3139,1
SHP-005180,Pune,Bangalore,867.0,mixed,5,0,0,CARRIER_002,0.5996,6.27,5.88,0,0.2338,1
SHP-005181,Hyderabad,Kolkata,1611.9,highway,14,5,1,CARRIER_003,0.4989,4.09,1.29,0,0.0846,0
SHP-005182,Delhi,Chennai,2227.8,mixed,17,2,0,CARRIER_013,0.9216,7.66,0.22,0,0.3914,0
SHP-005183,Indore,Bhopal,183.8,mixed,15,1,0,CARRIER_003,0.4774,0.74,0.9,0,0.0384,0
SHP-005184,Hyderabad,Kolkata,1364.7,mixed,15,3,0,CARRIER_003,0.5447,1.78,8.83,0,0.3194,1
SHP-005185,Delhi,Chennai,1981.5,highway,17,6,1,CARRIER_010,0.579,6.78,9.86,0,0.7289,1
SHP-005186,Guwahati,Patna,908.6,mixed,5,4,0,CARRIER_009,0.8341,6.3,1.46,0,0.1739,1
SHP-005187,Hyderabad,Kolkata,1523.9,highway,2,0,0,CARRIER_019,0.8133,5.24,3.53,0,0.1586,0
SHP-005188,Bangalore,Chennai,339.4,highway,23,5,1,CARRIER_018,0.5701,6.75,3.33,0,0.4959,0
SHP-005189,Bangalore,Delhi,2039.5,local,7,5,1,CARRIER_019,0.7528,9.5,5.94,0,0.6294,1
SHP-005190,Delhi,Jaipur,264.3,highway,22,6,1,CARRIER_002,0.3962,1.3,3.08,0,0.3254,1
SHP-005191,Mumbai,Kolkata,2233.9,highway,6,1,0,CARRIER_017,0.8131,3.43,9.56,0,0.3491,1
SHP-005192,Pune,Delhi,1339.5,local,6,5,1,CARRIER_019,0.7311,2.93,1.83,0,0.2364,0
SHP-005193,Jaipur,Lucknow,547.7,local,0,2,0,CARRIER_013,0.9082,9.35,4.81,0,0.2799,1
SHP-005194,Delhi,Kolkata,1491.4,local,10,2,0,CARRIER_020,0.7827,1.87,2.21,1,0.2878,1
SHP-005195,Chennai,Hyderabad,567.1,local,22,4,0,CARRIER_017,0.6753,3.68,4.01,0,0.1814,0
SHP-005196,Pune,Bangalore,910.7,mixed,21,3,0,CARRIER_014,0.5633,9.06,2.01,0,0.5236,0
SHP-005197,Pune,Delhi,1333.7,highway,7,1,0,CARRIER_009,0.822,6.7,0.88,0,0.1139,1
SHP-005198,Pune,Delhi,1502.9,highway,9,1,0,CARRIER_008,0.8326,0.31,9.01,0,0.1994,1
SHP-005199,Ahmedabad,Indore,410.3,local,16,4,0,CARRIER_008,0.778,9.6,5.83,0,0.2424,0
SHP-005200,Chennai,Kolkata,1762.6,mixed,22,6,1,CARRIER_006,0.8732,0.6,6.71,0,0.1408,0
SHP-005201,Pune,Bangalore,865.4,highway,14,1,0,CARRIER_012,0.7419,5.22,4.04,0,0.1662,0
SHP-005202,Pune,Bangalore,885.3,highway,4,3,0,CARRIER_009,0.8243,2.42,1.58,0,0.1831,0
SHP-005203,Bangalore,Delhi,2116.1,mixed,8,2,0,CARRIER_006,0.8351,6.32,9.69,0,0.5814,1
SHP-005204,Guwahati,Patna,987.8,mixed,17,1,0,CARRIER_004,0.4999,2.84,3.39,0,0.1239,0
SHP-005205,Lucknow,Patna,551.4,local,0,5,1,CARRIER_011,0.6548,8.18,7.4,0,0.4609,1
SHP-005206,Jaipur,Lucknow,577.8,mixed,14,5,1,CARRIER_001,0.5962,5.65,9.03,0,0.5602,1
SHP-005207,Mumbai,Kolkata,2054.7,mixed,18,3,0,CARRIER_008,0.763,3.13,5.6,0,0.2151,0
SHP-005208,Delhi,Chennai,2051.6,local,8,3,0,CARRIER_002,0.4937,8.66,4.1,0,0.644,0
SHP-005209,Jaipur,Lucknow,542.4,highway,12,2,0,CARRIER_007,0.6321,7.77,2.57,0,0.2445,0
SHP-005210,Mumbai,Delhi,1360.4,local,17,6,1,CARRIER_014,0.6191,4.93,0.5,0,0.3342,0
SHP-005211,Bangalore,Chennai,315.6,mixed,14,6,1,CARRIER_013,0.9241,4.91,0.73,1,0.1308,0
SHP-005212,Bangalore,Chennai,344.2,local,0,0,0,CARRIER_001,0.6553,4.68,6.7,0,0.282,0
SHP-005213,Jaipur,Lucknow,513.3,highway,14,5,1,CARRIER_015,0.8321,5.4,9.2,0,0.6571,1
SHP-005214,Indore,Bhopal,197.5,mixed,5,2,0,CARRIER_007,0.6702,8.58,7.58,0,0.2422,0
SHP-005215,Bangalore,Delhi,2237.7,mixed,17,4,0,CARRIER_010,0.5847,0.74,3.08,0,0.1597,1
SHP-005216,Mumbai,Ahmedabad,536.6,highway,6,6,1,CARRIER_014,0.5891,3.88,1.14,0,0.221,0
SHP-005217,Delhi,Chennai,2264.4,mixed,23,2,0,CARRIER_001,0.709,7.5,2.03,0,0.6514,0
SHP-005218,Guwahati,Patna,891.0,mixed,2,3,0,CARRIER_004,0.484,9.64,8.58,0,0.3551,0
SHP-005219,Delhi,Kolkata,1367.8,mixed,21,4,0,CARRIER_004,0.4887,1.53,2.5,0,0.066,1
SHP-005220,Chennai,Hyderabad,655.0,mixed,0,2,0,CARRIER_007,0.7001,0.43,5.43,0,0.1485,0
SHP-005221,Kolkata,Guwahati,1166.6,highway,16,1,0,CARRIER_001,0.6097,8.05,9.95,0,0.5846,0
SHP-005222,Hyderabad,Kolkata,1565.3,mixed,8,4,0,CARRIER_001,0.6443,9.7,9.99,0,0.4951,1
SHP-005223,Pune,Delhi,1497.3,highway,4,1,0,CARRIER_011,0.5388,7.15,2.16,1,0.3929,0
SHP-005224,Bangalore,Delhi,2239.2,mixed,5,4,0,CARRIER_003,0.5361,5.54,9.58,0,0.2991,0
SHP-005225,Lucknow,Patna,555.4,mixed,0,1,0,CARRIER_009,0.8624,2.33,3.09,1,0.1297,0
SHP-005226,Jaipur,Lucknow,595.6,mixed,3,0,0,CARRIER_005,0.9864,9.58,8.33,1,0.4508,0
SHP-005227,Kolkata,Guwahati,1152.4,mixed,9,0,0,CARRIER_020,0.7147,7.22,2.36,0,0.4137,0
SHP-005228,Delhi,Chennai,1994.3,mixed,3,1,0,CARRIER_003,0.5994,6.94,0.39,1,0.6035,0
SHP-005229,Delhi,Kolkata,1369.0,highway,23,0,0,CARRIER_010,0.6553,8.82,8.03,0,0.4197,0
SHP-005230,Delhi,Jaipur,272.2,highway,19,2,0,CARRIER_010,0.5704,8.76,4.56,0,0.5828,1
SHP-005231,Bangalore,Chennai,351.9,highway,11,2,0,CARRIER_015,0.9591,0.81,9.86,0,0.1849,0
SHP-005232,Jaipur,Lucknow,599.9,mixed,2,1,0,CARRIER_003,0.6639,0.2,3.54,0,0.0341,1
SHP-005233,Delhi,Jaipur,270.7,local,23,3,0,CARRIER_020,0.6684,2.23,3.67,0,0.2364,0
SHP-005234,Hyderabad,Pune,534.8,local,17,2,0,CARRIER_007,0.5882,9.1,5.66,0,0.6369,0
SHP-005235,Chennai,Hyderabad,665.5,highway,4,0,0,CARRIER_001,0.6101,5.34,7.95,1,0.7256,0
SHP-005236,Hyderabad,Kolkata,1424.8,local,1,2,0,CARRIER_015,0.9354,6.48,0.21,0,0.2108,1
SHP-005237,Ahmedabad,Indore,425.7,highway,14,0,0,CARRIER_011,0.5556,3.46,6.34,0,0.3901,0
SHP-005238,Bangalore,Delhi,2011.2,mixed,0,5,1,CARRIER_014,0.5241,4.25,2.43,0,0.1233,0
SHP-005239,Pune,Delhi,1409.2,mixed,14,3,0,CARRIER_019,0.7475,3.0,2.24,0,0.0939,0
SHP-005240,Pune,Delhi,1421.3,local,10,4,0,CARRIER_008,0.7835,9.4,0.88,1,0.2264,0
SHP-005241,Chennai,Hyderabad,604.7,mixed,21,0,0,CARRIER_019,0.8538,4.12,0.08,0,0.0624,0
SHP-005242,Hyderabad,Kolkata,1351.0,highway,9,3,0,CARRIER_019,0.7983,8.36,3.04,0,0.3523,0
SHP-005243,Pune,Delhi,1373.3,highway,10,5,1,CARRIER_011,0.583,1.55,6.47,0,0.2421,0
SHP-005244,Chennai,Kolkata,1606.1,local,13,1,0,CARRIER_016,0.9857,3.17,4.28,0,0.2843,0
SHP-005245,Chennai,Hyderabad,606.5,mixed,23,6,1,CARRIER_001,0.6391,1.81,1.16,0,0.3757,0
SHP-005246,Mumbai,Ahmedabad,560.3,highway,16,2,0,CARRIER_013,0.8191,2.93,4.91,0,0.0887,0
SHP-005247,Ahmedabad,Indore,363.8,highway,16,0,0,CARRIER_002,0.5061,6.68,8.23,0,0.5021,1
SHP-005248,Pune,Delhi,1417.8,local,7,1,0,CARRIER_009,0.7455,1.41,8.36,0,0.4398,0
SHP-005249,Pune,Delhi,1315.9,highway,11,3,0,CARRIER_015,0.8446,5.36,5.81,0,0.2511,0
SHP-005250,Ahmedabad,Indore,434.5,highway,4,6,1,CARRIER_002,0.5836,0.03,5.52,0,0.2123,1
SHP-005251,Bangalore,Chennai,370.3,highway,9,3,0,CARRIER_009,0.6638,9.83,3.66,1,0.4864,0
SHP-005252,Pune,Bangalore,921.0,mixed,19,1,0,CARRIER_009,0.8463,0.36,4.89,0,0.2097,1
SHP-005253,Mumbai,Kolkata,2218.2,highway,2,2,0,CARRIER_005,1.0,7.54,7.72,0,0.1822,1
SHP-005254,Ahmedabad,Indore,385.3,highway,3,6,1,CARRIER_011,0.6158,8.69,4.33,1,0.5564,1
SHP-005255,Kolkata,Guwahati,1142.1,highway,14,6,1,CARRIER_017,0.7808,9.96,8.41,0,0.482,0
SHP-005256,Kolkata,Guwahati,1057.4,highway,19,4,0,CARRIER_020,0.6151,6.5,6.14,0,0.7417,1
SHP-005257,Delhi,Kolkata,1616.5,mixed,23,6,1,CARRIER_019,0.7218,6.07,4.07,0,0.1902,0
SHP-005258,Delhi,Jaipur,275.0,highway,14,5,1,CARRIER_020,0.6972,5.58,9.23,0,0.3986,0
SHP-005259,Guwahati,Patna,965.4,highway,15,2,0,CARRIER_005,0.9591,7.65,8.88,0,0.4834,0
SHP-005260,Mumbai,Ahmedabad,573.9,mixed,6,6,1,CARRIER_003,0.5203,8.71,3.99,0,0.2929,0
SHP-005261,Chennai,Kolkata,1771.8,mixed,9,0,0,CARRIER_004,0.4988,5.28,7.41,0,0.4675,0
